Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
26	S382	this world for single people no there 's not even sitting on a bus people look at you if you	're sitting	all alone and they 're like if they sit down and wan na take up more seats because there 's	this_DD1 world_NN1 for_IF single_JJ people_NN no_UH there_EX 's_VBZ not_XX even_RR sitting_VVG on_II a_AT1 bus_NN1 people_NN look_VV0 at_II you_PPY if_CS you_PPY	're_VBR sitting_VVG	all_DB alone_JJ and_CC they_PPHS2 're_VBR like_RR if_CS they_PPHS2 sit_VV0 down_RP and_CC wan_VV0 na_TO take_VVI up_RP more_DAR seats_NN2 because_CS there_EX 's_VBZ	Catch-up with housemate	discussing, explaining, inquiring, complaining, advising, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0439 S0441	2	2015-10-12	1:20:03	Home- Kitchen	2015 Q4	2015	Close family, partners, very close friends	Food, weekend, work, English counties and places, Halloween parties, future 5-year plans.  	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=25	580446	580447
27	S382	ridiculous is n't it ? it 's really bizarre and th- where there 's there 's the one where you	're standing	up with a wide stance and you lean forward and you put your forehead on the floor yeah that 's	ridiculous_JJ is_VBZ n't_XX it_PPH1 ?_YQUE it_PPH1 's_VBZ really_RR bizarre_JJ and_CC th-_FU where_RRQ there_EX 's_VBZ there_EX 's_VBZ the_AT one_PN1 where_RRQ you_PPY	're_VBR standing_VVG	up_RP with_IW a_AT1 wide_JJ stance_NN1 and_CC you_PPY lean_VV0 forward_RL and_CC you_PPY put_VV0 your_APPGE forehead_NN1 on_II the_AT floor_NN1 yeah_UH that_DD1 's_VBZ	Catch-up with housemate	discussing, explaining, inquiring, complaining, advising, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0439 S0441	2	2015-10-12	1:20:03	Home- Kitchen	2015 Q4	2015	Close family, partners, very close friends	Food, weekend, work, English counties and places, Halloween parties, future 5-year plans.  	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=26	583041	583042
28	S38V	n't my brov not phoned me today it was really strange maybe they want you give them a call he	's sitting	at home sulking why cos you 're out there ? yeah no not cos I 'm out there just cos	n't_XX my_APPGE brov_NN1 not_XX phoned_VVN me_PPIO1 today_RT it_PPH1 was_VBDZ really_RR strange_JJ maybe_RR they_PPHS2 want_VV0 you_PPY give_VV0 them_PPHO2 a_AT1 call_NN1 he_PPHS1	's_VBZ sitting_VVG	at_II home_NN1 sulking_VVG why_RRQ cos_CS you_PPY 're_VBR out_RP there_RL ?_YQUE yeah_UH no_UH not_XX cos_CS I_PPIS1 'm_VBM out_RP there_RL just_RR cos_CS	First day in the new apartment	Discussing, inquiring, complaining, advising, requesting, announcing, making arrangements	Revised	Texts not in Sample release	S0192 S0198	2	2014-08-28	2:00:48	In my new flat, Sussex	2014 Q3	2014	Close family, partners, very close friends	Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.  	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=27	634021	634022
29	S38V	should n't we ? yeah yeah just need to do another minute and it 's all good those two have	been sitting	there as well yeah we do n't wan na get in the habit of smoking cigarettes yeah I 'm gon	should_VM n't_XX we_PPIS2 ?_YQUE yeah_UH yeah_UH just_RR need_VV0 to_TO do_VDI another_DD1 minute_NNT1 and_CC it_PPH1 's_VBZ all_DB good_JJ those_DD2 two_MC have_VH0	been_VBN sitting_VVG	there_RL as_RR21 well_RR22 yeah_UH we_PPIS2 do_VD0 n't_XX wan_VV0 na_TO get_VVI in_II the_AT habit_NN1 of_IO smoking_JJ cigarettes_NN2 yeah_UH I_PPIS1 'm_VBM gon_VVGK	First day in the new apartment	Discussing, inquiring, complaining, advising, requesting, announcing, making arrangements	Revised	Texts not in Sample release	S0192 S0198	2	2014-08-28	2:00:48	In my new flat, Sussex	2014 Q3	2014	Close family, partners, very close friends	Smoking cigarettes, moving apartments, future plans, university, family, inventory, music, extended family, marriage, living in South Korea, friends, ELT methodology, language, cooking, alcohol, making arrangements, driving, travelling.  	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=28	638624	638625
30	S3AV	Walkman I got for my birthday I was like oh my god this is amazing so me and --ANONnameF would	be sitting	in bed listening to it like learning all the lyrics like yeah oh yes and I remember having a pizza	Walkman_NN1 I_PPIS1 got_VVD for_IF my_APPGE birthday_NN1 I_PPIS1 was_VBDZ like_RR oh_UH my_APPGE god_NN1 this_DD1 is_VBZ amazing_JJ so_RR me_PPIO1 and_CC --ANONnameF_NP1 would_VM	be_VBI sitting_VVG	in_II bed_NN1 listening_VVG to_II it_PPH1 like_II learning_VVG all_DB the_AT lyrics_NN2 like_RR yeah_UH oh_UH yes_UH and_CC I_PPIS1 remember_VV0 having_VHG a_AT1 pizza_NN1	Friends chatting about general stuff	Discussing, explaining, inquiring, complaining	Revised	Texts within Sample release	S0202 S0208	2	2014-09-05	0:30:31	France	2014 Q3	2014	Close family, partners, very close friends	Sport, uni, work, bands, translation, scientific methods	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=29	658898	658899
31	S3C6	's too hot so they have they have an agreed temperature but that is really cold so most of us	are sat	there and --UNCLEARWORD I I bought a drink in once that was warm I had n't a sip yet put	's_VBZ too_RG hot_JJ so_CS they_PPHS2 have_VH0 they_PPHS2 have_VH0 an_AT1 agreed_JJ temperature_NN1 but_CCB that_DD1 is_VBZ really_RR cold_JJ so_RR most_DAT of_IO us_PPIO2	are_VBR sat_VVN	there_RL and_CC --UNCLEARWORD_FU I_PPIS1 I_PPIS1 bought_VVD a_AT1 drink_NN1 in_RP once_CS that_DD1 was_VBDZ warm_JJ I_PPIS1 had_VHD n't_XX a_AT1 sip_NN1 yet_RR put_VVN	Catching up over coffee with close friend	Discussing, explaining, inquiring, complaining, announcing, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0257	3	2014-09-11	1:58:56	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=30	672931	672932
32	S3C6	managed to get it we 've got the air conditioning so it 's mostly now it 's warm where I	was sat	I was directly under where it hit yeah and I was cold constantly so my boss moved me erm she	managed_VVN to_TO get_VVI it_PPH1 we_PPIS2 've_VH0 got_VVN the_AT air_NN1 conditioning_NN1 so_RR it_PPH1 's_VBZ mostly_RR now_RT it_PPH1 's_VBZ warm_JJ where_CS I_PPIS1	was_VBDZ sat_VVN	I_PPIS1 was_VBDZ directly_RR under_II where_RRQ it_PPH1 hit_VVD yeah_UH and_CC I_PPIS1 was_VBDZ cold_JJ constantly_RR so_RR my_APPGE boss_NN1 moved_VVD me_PPIO1 erm_UH she_PPHS1	Catching up over coffee with close friend	Discussing, explaining, inquiring, complaining, announcing, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0257	3	2014-09-11	1:58:56	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=31	673036	673037
33	S3C6	and it would actually it goes just over me now it 's not bad but I was literally frozen I	was sat	in my coat it 'd be that cold it 's like we ca n't do this and we had sort	and_CC it_PPH1 would_VM actually_RR it_PPH1 goes_VVZ just_RR over_II me_PPIO1 now_RT it_PPH1 's_VBZ not_XX bad_JJ but_CCB I_PPIS1 was_VBDZ literally_RR frozen_JJ I_PPIS1	was_VBDZ sat_VVN	in_II my_APPGE coat_NN1 it_PPH1 'd_VM be_VBI that_RG cold_JJ it_PPH1 's_VBZ like_RR we_PPIS2 ca_VM n't_XX do_VDI this_DD1 and_CC we_PPIS2 had_VHD sort_RR21	Catching up over coffee with close friend	Discussing, explaining, inquiring, complaining, announcing, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0257	3	2014-09-11	1:58:56	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=32	673087	673088
34	S3C6	of heating our set of heating is already covered by cupboards so we had no heating near us so we	were sat	and my my friend actually went home early used some of her her flexi time to go home early because	of_IO heating_VVG our_APPGE set_NN1 of_IO heating_NN1 is_VBZ already_RR covered_VVN by_II cupboards_NN2 so_RR we_PPIS2 had_VHD no_AT heating_NN1 near_II us_PPIO2 so_RR we_PPIS2	were_VBDR sat_VVN	and_CC my_APPGE my_APPGE friend_NN1 actually_RR went_VVD home_RL early_RR used_VVN some_DD of_IO her_APPGE her_APPGE flexi_NN1 time_NNT1 to_TO go_VVI home_RL early_RR because_CS	Catching up over coffee with close friend	Discussing, explaining, inquiring, complaining, announcing, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0257	3	2014-09-11	1:58:56	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=33	673182	673183
35	S3C6	is the way it 's designed I do n't think they can change it mm er no somebody we 'll	be sat	there and somebody 'll go oh the air conditioning 's gone on cos obviously it 's one of the ones	is_VBZ the_AT way_NN1 it_PPH1 's_VHZ designed_VVN I_PPIS1 do_VD0 n't_XX think_VVI they_PPHS2 can_VM change_VVI it_PPH1 mm_UH er_UH no_UH somebody_PN1 we_PPIS2 'll_VM	be_VBI sat_VVN	there_RL and_CC somebody_PN1 'll_VM go_VVI oh_UH the_AT air_NN1 conditioning_NN1 's_VHZ gone_VVN on_RP cos_CS obviously_RR it_PPH1 's_VBZ one_MC1 of_IO the_AT ones_NN2	Catching up over coffee with close friend	Discussing, explaining, inquiring, complaining, announcing, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0257	3	2014-09-11	1:58:56	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=34	673611	673612
36	S3C6	like two of them and they 're brothers they 're right dopey little things but erm they they then I	was sat	and I 'm always a bit wary cos they cats ' claws are sharp and they dig in and the	like_II two_MC of_IO them_PPHO2 and_CC they_PPHS2 're_VBR brothers_NN2 they_PPHS2 're_VBR right_RR dopey_JJ little_JJ things_NN2 but_CCB erm_UH they_PPHS2 they_PPHS2 then_RT I_PPIS1	was_VBDZ sat_VVN	and_CC I_PPIS1 'm_VBM always_RR a_RR21 bit_RR22 wary_JJ cos_CS they_PPHS2 cats_NN2 '_GE claws_NN2 are_VBR sharp_JJ and_CC they_PPHS2 dig_VV0 in_RP and_CC the_AT	Catching up over coffee with close friend	Discussing, explaining, inquiring, complaining, announcing, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0257	3	2014-09-11	1:58:56	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Running small business, knitting, culture, language differences, stereotyping, guns, violence in society, graveyards/tombstones, tests, work (people, holiday, sickness), food, first aid, air conditioning, pets, babies, children	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=35	676788	676789
37	S3DA	just and if you did n't have to you found a way to pass it exactly and then when you	're sat	there bored like if your bored in work the only thing you can do that 's enjoyable is either make	just_RR and_CC if_CS you_PPY did_VDD n't_XX have_VHI to_TO you_PPY found_VVD a_AT1 way_NN1 to_TO pass_VVI it_PPH1 exactly_RR and_CC then_RT when_CS you_PPY	're_VBR sat_VVN	there_RL bored_JJ like_RR if_CS your_APPGE bored_JJ in_II work_NN1 the_AT only_JJ thing_NN1 you_PPY can_VM do_VDI that_DD1 's_VBZ enjoyable_JJ is_VBZ either_RR make_VV0	Boyfriend and girlfriend chatting about a range of topics whilst watching football	Discussing, explaining, anecdote telling	Revised	Texts within Sample release	S0253 S0254	2	2014-09-09	1:19:57	Speaker's house	2014 Q3	2014	Close family, partners, very close friends	Packing for a holiday, Clothes, Energy Bills, Eating, Muse, Football, E-Cigarettes, Plans for a weekend, Holiday Money, Taxis, A friend’s stag party, Airports, Reading, A friend visiting Germany, Plans for Christmas, The Scottish Referendum for Independence, Royal Family, Increasing cost rail travel, A friend’s cat	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=36	690408	690409
38	S3LE	before I went I was like oh I do n't wan na be bored like I do n't wan na	be sat	there in my hotel room on a Friday night going oh I 'm in New York I 'm on my	before_CS I_PPIS1 went_VVD I_PPIS1 was_VBDZ like_RR oh_UH I_PPIS1 do_VD0 n't_XX wan_VVI na_TO be_VBI bored_JJ like_RR I_PPIS1 do_VD0 n't_XX wan_VVI na_TO	be_VBI sat_VVN	there_RL in_II my_APPGE hotel_NN1 room_NN1 on_II a_AT1 Friday_NPD1 night_NNT1 going_VVG oh_UH I_PPIS1 'm_VBM in_II New_NP1 York_NP1 I_PPIS1 'm_VBM on_II my_APPGE	Farewell dinner with Reg.	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0336 S0337 S0342 S0343	4	2015-02-06	2:46:49	Pub	2015 Q1	2015	Close family, partners, very close friends	Satnavs, google maps, family, Saudi Arabia, decorating, jobs, friends.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=37	757764	757765
39	S3LE	really weird it was just and then like cos I 'd bought a single seat in the stadium and I	was sat	next to another weird guy that had just bought a single seat I was all like who does that ?	really_RR weird_JJ it_PPH1 was_VBDZ just_RR and_CC then_RT like_RR cos_CS I_PPIS1 'd_VHD bought_VVN a_AT1 single_JJ seat_NN1 in_II the_AT stadium_NN1 and_CC I_PPIS1	was_VBDZ sat_VVN	next_II21 to_II22 another_DD1 weird_JJ guy_NN1 that_CST had_VHD just_RR bought_VVN a_AT1 single_JJ seat_NN1 I_PPIS1 was_VBDZ all_DB like_II who_PNQS does_VDZ that_DD1 ?_YQUE	Farewell dinner with Reg.	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0336 S0337 S0342 S0343	4	2015-02-06	2:46:49	Pub	2015 Q1	2015	Close family, partners, very close friends	Satnavs, google maps, family, Saudi Arabia, decorating, jobs, friends.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=38	758021	758022
40	S3LE	a purpose for getting to --ANONplace then you 'd kind of be able to justify all the shit but I	'm sat	there in the traffic thinking like I do n't think it really matters if I get to work today like	a_AT1 purpose_NN1 for_IF getting_VVG to_II --ANONplace_NP1 then_RT you_PPY 'd_VM kind_RR21 of_RR22 be_VBI able_JK to_TO justify_VVI all_DB the_AT shit_NN1 but_CCB I_PPIS1	'm_VBM sat_VVN	there_RL in_II the_AT traffic_NN1 thinking_VVG like_RR I_PPIS1 do_VD0 n't_XX think_VVI it_PPH1 really_RR matters_VVZ if_CS I_PPIS1 get_VV0 to_TO work_VVI today_RT like_RR	Farewell dinner with Reg.	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0336 S0337 S0342 S0343	4	2015-02-06	2:46:49	Pub	2015 Q1	2015	Close family, partners, very close friends	Satnavs, google maps, family, Saudi Arabia, decorating, jobs, friends.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=39	776983	776984
41	S3M4	let 's see if he gets back to you so I I bet he will here he is because he	is sat	at home with his leg in plaster oh of course so why would n't he ? you should facetime him	let_VM21 's_VM22 see_VVI if_CSW he_PPHS1 gets_VVZ back_RP to_II you_PPY so_RR I_PPIS1 I_PPIS1 bet_VV0 he_PPHS1 will_VM here_RL he_PPHS1 is_VBZ because_CS he_PPHS1	is_VBZ sat_VVN	at_II home_NN1 with_IW his_APPGE leg_NN1 in_II plaster_NN1 oh_UH of_RR21 course_RR22 so_RR why_RRQ would_VM n't_XX he_PPHS1 ?_YQUE you_PPY should_VM facetime_NNT1 him_PPHO1	Sisters having lunch on a skiing holiday	Discussing, explaining, requesting, making arrangements	Revised	Texts not in Sample release	S0517 S0525	2	2016-02-17	0:36:00	Hotel in Bansko, Bulgaria	2016 Q1	2016	Close family, partners, very close friends	Skiing holiday, friends and family	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=40	777975	777976
42	S3M4	yeah mm interesting but she went in the other day and one of the members of staff at the --ANONplace	was sat	on the floor cross legged in the store sorting through the trays you know they have all the trays with	yeah_UH mm_UH interesting_JJ but_CCB she_PPHS1 went_VVD in_II the_AT other_JJ day_NNT1 and_CC one_MC1 of_IO the_AT members_NN2 of_IO staff_NN at_II the_AT --ANONplace_NP1	was_VBDZ sat_VVN	on_II the_AT floor_NN1 cross_NN1 legged_JJ in_II the_AT store_NN1 sorting_VVG through_II the_AT trays_NN2 you_PPY know_VV0 they_PPHS2 have_VH0 all_DB the_AT trays_NN2 with_IW	Sisters having lunch on a skiing holiday	Discussing, explaining, requesting, making arrangements	Revised	Texts not in Sample release	S0517 S0525	2	2016-02-17	0:36:00	Hotel in Bansko, Bulgaria	2016 Q1	2016	Close family, partners, very close friends	Skiing holiday, friends and family	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=41	780784	780785
